wilayah_kode,wilayah,tahun,PDRB,Perubahan Inventori,Net Ekspor,Pengeluaran Konsumsi Pemerintah,Pengeluaran Konsumsi LNPRT,Pembentukan Modal Tetap Bruto,Pengeluaran Konsumsi Rumah Tangga
7302,Bulukumba,2020,14565.49,22.83,-474.1,1745.44,177.21,4008.45,9085.67
7302,Bulukumba,2021,15868.86,13.22,-124.03,1894.3,181.32,4342.21,9561.83
7302,Bulukumba,2022,17233.31,20.91,-217.66,1798.19,208.02,4786.09,10637.76
7302,Bulukumba,2023,18870.56,232.88,-966.68,2053.34,234.54,5445.0,11871.48
7302,Bulukumba,2024,20224.35,151.78,-1131.87,2134.53,284.86,5887.94,12897.11
7303,Bantaeng,2010,2696.3,77.79,-641.13,416.77,45.9,1125.3,1671.66
7303,Bantaeng,2011,3247.12,59.05,-625.87,473.87,52.69,1353.62,1933.75
7303,Bantaeng,2012,3825.42,106.19,-779.51,530.81,60.7,1660.33,2246.9
7303,Bantaeng,2013,4350.32,124.42,-941.15,595.72,73.22,1935.96,2562.15
7303,Bantaeng,2014,4963.8,-108.82,-879.93,655.38,87.78,2299.9,2909.48
7303,Bantaeng,2015,5579.34,86.35,-1243.3,725.33,95.34,2646.16,3269.46
7303,Bantaeng,2016,6297.4,80.9,-1288.09,822.7,105.77,2998.45,3577.68
7303,Bantaeng,2017,6942.46,17.76,-1458.96,875.1,116.19,3481.28,3911.09
7303,Bantaeng,2018,7769.5,17.06,-1652.26,987.84,134.19,3984.03,4298.64
7303,Bantaeng,2019,8781.04,23.12,-1743.94,1143.44,176.4,4464.59,4717.45
7303,Bantaeng,2020,8970.48,26.36,-1954.0,1138.3,181.1,4684.57,4894.15
7303,Bantaeng,2021,10081.4,12.87,-1828.39,1228.3,183.38,5320.84,5164.4
7303,Bantaeng,2022,12164.14,39.97,-912.06,1269.88,212.27,5794.57,5759.51
7303,Bantaeng,2023,12753.9,43.63,-1507.1,1294.08,235.73,6367.38,6320.18
7303,Bantaeng,2024,13451.36,-7.2,-1969.27,1374.93,273.66,6785.44,6993.81
7304,Jeneponto,2010,3556.09,53.82,-534.62,513.53,59.85,1089.1,2374.41
7304,Jeneponto,2011,4098.42,71.18,-518.61,560.97,68.36,1245.16,2671.36
7304,Jeneponto,2012,4720.38,106.55,-635.56,605.15,79.74,1462.08,3102.42
7304,Jeneponto,2013,5269.41,110.22,-738.9,665.75,92.22,1640.07,3500.05
7304,Jeneponto,2014,6155.88,166.67,-767.48,739.1,112.81,1934.37,3970.41
7304,Jeneponto,2015,7001.19,120.34,-799.18,840.63,130.25,2219.84,4489.32
7304,Jeneponto,2016,7849.19,108.75,-812.57,927.01,145.79,2501.08,4979.14
7304,Jeneponto,2017,8614.6,30.12,-1102.85,992.41,160.04,3030.42,5504.46
7304,Jeneponto,2018,9416.91,17.86,-1469.51,1123.07,183.77,3496.08,6065.64
7304,Jeneponto,2019,10089.86,15.87,-2072.14,1309.25,254.42,3952.82,6629.64
7304,Jeneponto,2020,10288.56,17.59,-2020.65,1284.51,255.78,3952.84,6798.5
7304,Jeneponto,2021,11053.25,15.19,-1917.11,1402.03,267.09,4119.84,7166.23
7304,Jeneponto,2022,11779.83,15.09,-2434.17,1460.34,291.49,4511.3,7935.76
7304,Jeneponto,2023,12151.66,-5.5,-2711.12,1387.39,330.63,4734.83,8415.43
7304,Jeneponto,2024,13057.09,-0.85,-3210.95,1441.5,414.36,4932.94,9480.1
7305,Takalar,2010,3321.67,23.04,-142.53,484.33,53.12,739.82,2163.89
7305,Takalar,2011,3802.52,28.07,-155.56,566.61,61.95,781.65,2519.8
7305,Takalar,2012,4366.04,37.1,-160.51,668.84,69.3,863.95,2887.36
7305,Takalar,2013,5004.18,88.63,-222.14,761.73,80.14,1051.54,3244.28
7305,Takalar,2014,5881.37,44.03,-66.42,829.24,96.08,1252.82,3725.63
7305,Takalar,2015,6822.49,48.74,30.3,954.2,107.32,1461.96,4219.98
7305,Takalar,2016,7750.36,47.33,260.64,985.66,120.41,1638.94,4697.39
7305,Takalar,2017,8559.0,18.66,416.79,1023.48,135.86,1813.68,5150.53
7305,Takalar,2018,9324.82,-114.82,477.55,1131.29,157.96,2019.03,5653.82
7305,Takalar,2019,10157.35,89.97,155.2,1319.44,188.64,2192.09,6211.99
7305,Takalar,2020,10220.31,124.38,86.91,1300.89,179.53,2188.92,6339.68
7305,Takalar,2021,11126.11,57.64,451.89,1446.36,185.01,2319.38,6665.83
7305,Takalar,2022,12257.05,198.7,290.15,1447.38,214.08,2643.14,7463.6
7305,Takalar,2023,12868.38,-9.63,261.74,1436.22,239.02,2854.31,8086.72
7305,Takalar,2024,13428.09,10.88,29.81,1439.77,267.0,3002.48,8678.15
7306,Gowa,2010,7132.48,60.31,-719.83,964.1,98.83,1988.08,4740.99
7306,Gowa,2011,8234.38,66.01,-782.73,1101.0,110.36,2321.89,5417.86
7306,Gowa,2012,9380.48,228.37,-1023.0,1214.4,124.32,2720.02,6116.37
7306,Gowa,2013,10713.9,156.56,-1093.42,1332.93,145.29,3282.45,6890.09
7306,Gowa,2014,12044.43,-154.78,-1021.77,1471.82,179.87,3787.55,7781.74
7306,Gowa,2015,13752.09,-138.99,-1145.03,1671.4,198.27,4404.98,8761.46
7306,Gowa,2016,15471.11,-122.48,-1033.55,1810.79,214.63,4960.8,9640.9
7306,Gowa,2017,17192.66,-204.48,-890.71,1920.32,235.82,5501.78,10629.93
7306,Gowa,2018,19071.98,-201.23,-847.22,2206.53,283.54,5988.15,11642.22
7306,Gowa,2019,20939.0,14.31,-1362.09,2508.3,425.54,6509.23,12843.7
7306,Gowa,2020,21531.88,23.97,-1680.23,2535.18,421.13,6816.21,13415.61
7306,Gowa,2021,23536.84,7.9,-860.83,2632.78,422.96,7350.53,13983.5
7306,Gowa,2022,25611.85,26.11,-801.11,2597.61,480.44,7962.66,15346.16
7306,Gowa,2023,28453.31,-19.01,-255.82,2616.5,566.79,8602.0,16942.84
7306,Gowa,2024,30748.66,7.49,8.64,2703.61,674.47,9120.61,18233.84
7307,Sinjai,2010,3781.77,25.55,-366.18,490.87,39.06,1244.13,2348.34
7307,Sinjai,2011,4322.81,28.69,-436.85,561.15,44.09,1466.74,2658.98
7307,Sinjai,2012,4926.59,130.56,-606.14,617.17,50.67,1733.39,3000.95
7307,Sinjai,2013,5601.47,66.89,-642.92,680.17,58.36,2022.95,3416.01
7307,Sinjai,2014,6484.19,-83.05,-535.03,743.51,69.65,2430.94,3858.17
7307,Sinjai,2015,7517.87,-64.77,-582.0,849.65,77.11,2859.01,4378.88
7307,Sinjai,2016,8294.88,-46.5,-673.13,904.96,85.68,3272.47,4751.4
7307,Sinjai,2017,9138.2,-26.37,-712.75,945.16,93.86,3626.82,5211.48
7307,Sinjai,2018,10163.06,-12.08,-704.15,1044.16,110.12,4005.14,5719.87
7307,Sinjai,2019,10960.62,33.21,-913.65,1176.77,158.86,4298.03,6207.4
7307,Sinjai,2020,11325.05,13.98,-1081.38,1147.74,141.65,4844.61,6258.45
7307,Sinjai,2021,12297.08,10.98,-638.92,1232.78,139.97,4920.12,6632.15
7307,Sinjai,2022,13530.37,10.03,-378.29,1288.43,153.63,5148.22,7308.34
7307,Sinjai,2023,14791.12,8.71,-676.9,1386.99,176.62,5851.7,8044.0
7307,Sinjai,2024,15974.77,10.73,-945.39,1476.25,215.98,6342.63,8874.57
7308,Maros,2010,7315.45,122.29,1232.67,636.79,87.77,1447.03,3788.91
7308,Maros,2011,8602.32,167.95,1588.83,736.72,93.3,1686.64,4328.88
7308,Maros,2012,10428.66,276.58,2086.27,829.69,103.79,2038.5,5093.84
7308,Maros,2013,11966.92,246.74,2470.88,907.57,117.43,2420.04,5804.26
7308,Maros,2014,13462.07,-138.48,3079.58,983.91,138.32,2819.65,6579.1
7308,Maros,2015,15585.84,343.88,3298.23,1102.4,161.35,3218.84,7461.13
7308,Maros,2016,17861.53,303.45,4155.03,1238.3,179.26,3711.28,8274.21
7308,Maros,2017,19440.01,120.44,4408.39,1304.63,197.02,4282.02,9127.52
7308,Maros,2018,21311.33,64.6,4897.6,1451.17,229.01,4558.04,10110.91
7308,Maros,2019,22717.97,-48.76,4601.21,1650.26,317.13,5066.85,11131.28
7308,Maros,2020,18621.04,-56.57,-334.04,1693.69,318.6,5642.4,11356.95
7308,Maros,2021,19005.61,-24.41,-593.52,1723.69,328.55,5927.41,11643.89
7308,Maros,2022,23544.3,14.73,2138.02,1818.05,360.29,6498.14,12715.08
7308,Maros,2023,26388.97,-9.27,3612.09,1791.37,412.78,6820.27,13761.72
7308,Maros,2024,28624.0,-12.94,4305.06,1822.18,480.32,7171.53,14857.84
7309,Pangkajene dan Kepulauan,2010,8652.63,226.61,2874.53,640.64,75.42,1112.74,3722.69
7309,Pangkajene dan Kepulauan,2011,9997.62,186.21,3408.07,727.13,83.11,1332.05,4261.05
7309,Pangkajene dan Kepulauan,2012,11766.21,354.34,4066.52,811.48,92.46,1622.96,4818.45
7309,Pangkajene dan Kepulauan,2013,13759.0,352.01,5187.91,907.79,109.1,1831.53,5370.67
7309,Pangkajene dan Kepulauan,2014,15970.12,-185.41,6789.1,1009.82,136.23,2112.2,6108.19
7309,Pangkajene dan Kepulauan,2015,18426.11,386.51,7563.99,1107.3,158.57,2367.25,6842.49
7309,Pangkajene dan Kepulauan,2016,20555.57,352.93,8581.91,1142.21,172.23,2629.46,7676.83
7309,Pangkajene dan Kepulauan,2017,22293.96,193.58,9242.61,1162.14,189.23,2975.25,8531.15
7309,Pangkajene dan Kepulauan,2018,23944.89,224.9,9306.88,1228.2,210.79,3417.86,9556.26
7309,Pangkajene dan Kepulauan,2019,25990.18,76.94,9910.24,1340.27,298.06,3767.75,10596.92
7309,Pangkajene dan Kepulauan,2020,25662.55,116.7,9230.68,1322.7,297.22,4009.19,10686.06
7309,Pangkajene dan Kepulauan,2021,27574.74,56.93,9959.48,1371.02,306.1,4546.63,11334.59
7309,Pangkajene dan Kepulauan,2022,30481.86,109.09,10725.94,1509.09,351.34,4975.94,12810.46
7309,Pangkajene dan Kepulauan,2023,32667.18,16.58,11120.9,1727.01,379.81,5346.42,14076.47
7309,Pangkajene dan Kepulauan,2024,34607.22,51.09,11383.73,1814.68,450.52,5592.46,15314.75
7310,Barru,2010,2560.34,15.89,-567.02,405.49,15.63,1019.89,1670.47
7310,Barru,2011,2914.97,17.93,-601.16,452.59,16.67,1161.55,1867.39
7310,Barru,2012,3363.62,74.1,-732.44,503.75,18.33,1399.51,2100.36
7310,Barru,2013,3833.3,27.35,-795.91,568.22,21.33,1643.04,2369.27
7310,Barru,2014,4433.53,22.62,-798.38,619.75,24.93,1859.91,2704.71
7310,Barru,2015,4942.36,23.6,-926.48,685.46,27.04,2108.63,3024.11
7310,Barru,2016,5458.75,14.71,-1010.02,744.89,29.36,2336.27,3343.55
7310,Barru,2017,5961.95,10.43,-1205.81,799.32,32.08,2665.3,3660.64
7310,Barru,2018,6614.1,4.96,-1403.82,912.68,37.29,3003.66,4059.34
7310,Barru,2019,7271.22,10.29,-1606.24,1055.35,51.92,3351.95,4407.96
7310,Barru,2020,7432.3,14.87,-1765.25,1042.0,51.57,3538.74,4550.36
7310,Barru,2021,8057.26,4.82,-1618.78,1082.49,51.83,3781.64,4755.26
7310,Barru,2022,8878.37,20.1,-1684.4,1059.83,59.35,4124.71,5298.78
7310,Barru,2023,9391.2,-3.0,-1907.4,1118.16,68.3,4461.55,5653.6
7310,Barru,2024,9891.13,7.08,-1920.22,1228.05,86.14,4393.29,6096.78
7311,Bone,2012,19866.95,68.78,-1558.43,3854.31,287.88,16183.12,7973.58
7312,Soppeng,2022,8876.21,49.94,-343.86,766.89,98.94,3065.94,3346.18
7313,Wajo,2010,7520.13,87.62,-128.54,684.3,76.54,2041.8,4758.42
7313,Wajo,2011,8945.02,173.65,-154.12,801.01,87.43,2454.53,5582.51
7313,Wajo,2012,10166.67,256.21,-454.76,906.93,100.39,3011.95,6345.95
7313,Wajo,2013,11629.14,303.33,-627.25,1011.69,118.83,3573.12,7249.42
7313,Wajo,2014,13655.38,295.64,-82.44,1091.02,141.14,4067.84,8142.18
7313,Wajo,2015,15119.01,322.03,-447.07,1214.06,158.75,4588.62,9282.62
7313,Wajo,2016,16544.74,333.17,-412.95,1234.24,175.37,5021.33,10193.57
7313,Wajo,2017,17832.11,154.42,-103.19,1265.1,193.3,5372.93,10949.55
7313,Wajo,2018,18709.89,161.84,-748.46,1397.24,225.5,5797.59,11876.17
7313,Wajo,2019,19838.81,-22.67,-494.91,1531.91,286.79,6066.79,12470.9
7313,Wajo,2020,19773.05,-35.11,-643.71,1503.18,270.7,6183.09,12494.9
7313,Wajo,2021,22319.74,204.42,-155.71,1668.93,287.52,6690.72,13623.87
7313,Wajo,2022,24352.78,156.76,470.62,1466.28,322.26,6915.6,15021.26
7313,Wajo,2023,24588.57,-42.88,-487.53,1596.6,358.64,7141.99,16021.75
7313,Wajo,2024,25954.22,-50.61,-472.65,1691.55,400.04,7433.48,16952.42
7314,Sidenreng Rappang,2010,4436.09,69.8,-671.81,541.41,70.22,1607.74,2818.73
7314,Sidenreng Rappang,2011,5254.54,79.92,-694.18,627.34,76.66,1912.62,3252.17
7314,Sidenreng Rappang,2012,6108.34,111.26,-805.51,712.04,86.78,2284.62,3719.15
7314,Sidenreng Rappang,2013,6936.04,133.09,-1089.34,791.83,99.83,2763.2,4237.44
7314,Sidenreng Rappang,2014,8047.48,-124.07,-687.52,882.38,117.06,3089.13,4770.51
7314,Sidenreng Rappang,2015,9309.29,139.14,-851.57,984.92,134.05,3492.44,5410.32
7314,Sidenreng Rappang,2016,10741.96,134.68,-721.45,1041.12,154.07,4023.36,6110.19
7314,Sidenreng Rappang,2017,11914.88,93.07,-690.82,1099.53,170.48,4530.14,6712.48
7314,Sidenreng Rappang,2018,12937.37,104.31,-936.7,1295.3,199.51,4954.79,7320.17
7314,Sidenreng Rappang,2019,13893.72,-25.18,-1143.99,1435.02,265.36,5480.22,7882.29
7314,Sidenreng Rappang,2020,14073.43,-26.02,-1287.87,1414.05,260.14,5745.72,7967.41
7314,Sidenreng Rappang,2021,15250.13,-12.41,-1218.98,1466.61,264.04,6267.0,8483.87
7314,Sidenreng Rappang,2022,16699.0,-1.15,-1269.81,1479.71,302.12,6670.59,9517.54
7314,Sidenreng Rappang,2023,18204.03,-21.08,-1138.24,1435.48,342.81,7081.81,10503.25
7314,Sidenreng Rappang,2024,19614.67,-46.72,-944.81,1520.94,382.66,7444.48,11258.12
7315,Pinrang,2010,6595.39,54.59,-150.05,603.38,43.73,2139.84,3903.9
7315,Pinrang,2011,7549.54,63.22,-161.4,686.9,48.35,2479.99,4432.48
7315,Pinrang,2012,8738.25,168.25,-322.47,783.67,54.1,2972.9,5081.81
7315,Pinrang,2013,9892.58,71.53,-385.6,852.99,65.23,3523.74,5764.71
7315,Pinrang,2014,11366.88,124.89,-406.76,931.99,80.13,4075.88,6560.75
7315,Pinrang,2015,13142.42,138.99,-339.04,1066.39,88.18,4703.8,7484.1
7315,Pinrang,2016,14703.75,157.88,-183.74,1090.94,97.83,5293.17,8247.68
7315,Pinrang,2017,16360.56,102.49,-11.47,1172.46,108.66,5853.93,9134.5
7315,Pinrang,2018,18087.78,252.95,-134.51,1371.1,132.0,6354.06,10112.17
7315,Pinrang,2019,19630.32,390.92,-521.94,1559.35,187.19,6971.09,11043.7
7315,Pinrang,2020,20083.01,369.29,-570.04,1576.95,180.13,7223.14,11303.53
7315,Pinrang,2021,21758.58,344.26,-176.65,1717.77,187.12,7447.16,12238.91
7315,Pinrang,2022,23765.15,187.12,-261.61,1735.54,207.48,8375.76,13520.86
7315,Pinrang,2023,25146.49,-17.29,-564.68,1826.73,242.9,8939.25,14719.57
7315,Pinrang,2024,26653.4,26.05,-783.63,1925.28,268.19,9526.71,15690.81
7316,Enrekang,2010,2605.14,45.22,-620.56,539.68,25.15,926.76,1688.89
7316,Enrekang,2011,3047.57,51.58,-643.56,592.91,28.04,1097.82,1920.79
7316,Enrekang,2012,3458.74,130.63,-898.35,676.8,31.72,1304.26,2213.68
7316,Enrekang,2013,4119.56,122.72,-856.06,755.88,37.71,1506.31,2553.0
7316,Enrekang,2014,4631.5,-28.68,-748.39,821.86,47.0,1713.0,2826.71
7316,Enrekang,2015,5240.68,189.98,-1082.89,934.13,51.0,1959.49,3188.98
7316,Enrekang,2016,5890.9,174.41,-1032.51,990.8,56.07,2171.32,3530.8
7316,Enrekang,2017,6360.51,15.89,-992.92,1037.27,61.76,2344.18,3894.32
7316,Enrekang,2018,6719.8,35.01,-1369.76,1192.23,76.96,2564.41,4220.94
7316,Enrekang,2019,7298.24,34.59,-1523.62,1286.68,103.61,2813.4,4583.59
7316,Enrekang,2020,7528.64,41.07,-1468.59,1265.97,99.91,2980.44,4609.85
7316,Enrekang,2021,8204.11,16.56,-1140.21,1279.28,101.78,3204.98,4741.72
7316,Enrekang,2022,9025.31,58.21,-980.98,1290.35,113.65,3350.25,5193.82
7316,Enrekang,2023,9652.3,46.85,-1259.98,1364.27,132.51,3656.76,5711.9
7316,Enrekang,2024,10467.33,19.38,-1244.44,1392.61,170.62,3813.54,6315.62
7317,Luwu,2010,5123.99,91.15,-505.31,656.5,55.15,1660.49,3166.02
7317,Luwu,2011,5874.84,104.67,-622.43,734.68,61.58,1956.54,3639.8
7317,Luwu,2012,6698.54,131.92,-733.8,808.74,68.41,2253.44,4169.84
7317,Luwu,2013,7681.02,121.79,-829.02,896.01,79.8,2617.68,4794.76
7317,Luwu,2014,9018.4,-119.34,-499.93,996.07,98.55,3054.45,5488.6
7317,Luwu,2015,10362.51,184.07,-787.69,1103.96,105.03,3522.88,6234.26
7317,Luwu,2016,11851.86,153.99,-735.07,1207.35,112.71,4035.67,7077.22
7317,Luwu,2017,13026.83,125.11,-759.4,1265.29,130.68,4478.62,7786.54
7317,Luwu,2018,14441.94,124.56,-771.98,1325.99,153.67,5098.7,8511.0
7317,Luwu,2019,15657.67,55.13,-1054.57,1415.4,185.05,5795.42,9261.25
7317,Luwu,2020,16031.07,86.41,-1385.3,1417.08,179.5,6160.18,9573.2
7317,Luwu,2021,17839.99,35.86,-440.37,1552.9,186.2,6489.85,10015.54
7317,Luwu,2022,19980.97,433.21,-115.94,1574.87,203.19,7048.96,10836.69
7317,Luwu,2023,21755.64,-89.92,124.78,1707.99,227.8,8167.96,11617.04
7317,Luwu,2024,22952.23,-78.53,-565.84,2024.62,255.53,8575.04,12741.41
7318,Tana Toraja,2010,2387.1,29.23,-505.41,543.98,37.15,707.9,1574.26
7318,Tana Toraja,2011,2800.44,30.84,-537.4,610.43,41.4,853.57,1801.59
7318,Tana Toraja,2012,3232.3,79.14,-654.97,666.04,46.68,1045.2,2050.21
7318,Tana Toraja,2013,3683.75,42.79,-736.23,742.77,55.28,1220.5,2358.63
7318,Tana Toraja,2014,4276.12,43.51,-766.31,827.16,65.32,1421.02,2685.42
7318,Tana Toraja,2015,4907.68,47.89,-696.77,906.96,73.47,1599.1,2977.02
7318,Tana Toraja,2016,5460.38,43.86,-650.62,919.18,77.06,1826.4,3244.51
7318,Tana Toraja,2017,6054.91,24.81,-684.77,977.91,82.68,2047.46,3606.82
7318,Tana Toraja,2018,6824.87,25.91,-624.82,1090.5,93.85,2226.58,4012.85
7318,Tana Toraja,2019,7479.77,-2.56,-793.06,1195.07,136.11,2539.12,4405.09
7318,Tana Toraja,2020,7571.14,3.84,-660.68,1173.04,135.6,2468.42,4450.91
7318,Tana Toraja,2021,8087.09,13.27,-639.78,1190.15,139.53,2671.25,4712.67
7318,Tana Toraja,2022,8757.44,6.46,-728.31,1217.8,168.66,2810.94,5281.89
7318,Tana Toraja,2023,9373.11,-1.36,-817.74,1257.49,202.66,3041.37,5690.68
7318,Tana Toraja,2024,10158.53,0.16,-704.38,1311.23,266.09,3089.94,6195.5
7322,Luwu Utara,2010,4255.59,25.76,-242.41,580.87,42.24,1123.35,2725.78
7322,Luwu Utara,2011,4938.96,29.99,-263.01,675.49,46.49,1334.75,3115.25
7322,Luwu Utara,2012,5560.28,145.84,-452.54,757.34,52.65,1580.3,3476.69
7322,Luwu Utara,2013,6338.05,88.19,-433.48,843.44,61.15,1872.44,3906.3
7322,Luwu Utara,2014,7590.62,44.83,-196.59,944.21,74.67,2181.63,4541.86
7322,Luwu Utara,2015,8697.31,38.08,-222.62,1065.97,86.23,2585.47,5144.18
7322,Luwu Utara,2016,9776.94,31.21,-145.27,1079.78,94.52,2930.03,5786.68
7322,Luwu Utara,2017,10787.08,19.13,-152.4,1098.51,103.45,3391.93,6326.45
7322,Luwu Utara,2018,11999.26,25.43,-27.21,1255.64,121.77,3743.2,6880.42
7322,Luwu Utara,2019,13047.33,22.94,-195.46,1425.62,155.86,4124.71,7513.66
7322,Luwu Utara,2020,13237.25,2.7,-250.19,1416.5,155.25,4216.62,7696.37
7322,Luwu Utara,2021,14408.38,0.99,151.51,1614.29,157.88,4373.83,8109.89
7322,Luwu Utara,2022,16050.74,3.04,431.76,1559.35,184.55,4754.1,9117.94
7322,Luwu Utara,2023,17840.5,2.88,1066.06,1452.56,207.69,5286.78,9824.54
7322,Luwu Utara,2024,19688.66,-3.05,1743.79,1503.15,256.9,5269.82,10918.05
7325,Luwu Timur,2010,11834.16,267.92,5420.15,462.2,79.78,2186.51,3417.6
7325,Luwu Timur,2011,13832.69,235.98,6656.45,524.08,87.15,2445.81,3883.22
7325,Luwu Timur,2012,15266.46,322.04,6941.58,582.82,98.15,2916.36,4405.52
7325,Luwu Timur,2013,16662.67,-105.96,7585.0,641.29,111.88,3446.87,4983.6
7325,Luwu Timur,2014,19027.93,-211.65,8930.94,710.95,136.47,3827.36,5633.85
7325,Luwu Timur,2015,19216.56,-318.32,7901.34,825.3,158.39,4378.31,6271.56
7325,Luwu Timur,2016,17395.07,-294.97,5296.93,889.64,168.83,4680.52,6654.12
7325,Luwu Timur,2017,18341.28,-229.95,5266.97,936.8,182.11,4981.6,7203.75
7325,Luwu Timur,2018,20393.89,-193.52,5757.16,1026.15,205.29,5466.17,8132.63
7325,Luwu Timur,2019,20994.22,-68.94,4813.1,1125.94,241.5,5987.97,8894.65
7325,Luwu Timur,2020,21529.81,-34.15,4684.61,1104.21,242.89,6395.72,9136.53
7325,Luwu Timur,2021,23614.52,-14.03,5537.48,1123.79,245.21,7065.11,9656.95
7325,Luwu Timur,2022,28410.41,-50.15,8302.11,1233.35,272.91,7804.71,10847.48
7325,Luwu Timur,2023,30695.95,52.03,8309.6,1393.77,316.34,8678.92,11945.29
7325,Luwu Timur,2024,30391.94,56.69,5833.37,1432.03,382.24,9672.61,13015.0
7326,Toraja Utara,2010,2505.71,39.14,-650.32,369.58,79.96,1015.13,1652.22
7326,Toraja Utara,2011,2965.0,45.4,-715.43,444.81,89.65,1188.85,1911.71
7326,Toraja Utara,2012,3546.3,54.04,-775.03,531.56,100.61,1405.08,2230.03
7326,Toraja Utara,2013,4230.78,64.18,-846.2,637.85,112.52,1662.16,2600.26
7326,Toraja Utara,2014,5031.5,72.79,-853.57,726.22,135.39,1924.66,3026.02
7326,Toraja Utara,2015,5886.77,73.8,-987.7,869.09,150.08,2290.5,3490.99
7326,Toraja Utara,2016,6788.21,106.75,-929.82,906.25,166.12,2566.71,3972.21
7326,Toraja Utara,2017,7720.94,77.03,-920.38,944.12,185.43,2936.8,4497.94
7326,Toraja Utara,2018,8696.5,161.59,-1223.11,1182.33,213.12,3280.17,5082.42
7326,Toraja Utara,2019,9596.35,130.66,-1387.42,1385.09,261.79,3619.4,5586.82
7326,Toraja Utara,2020,9721.43,194.98,-1426.09,1388.28,260.56,3671.74,5631.96
7326,Toraja Utara,2021,10344.3,101.24,-1204.2,1517.91,266.63,3762.63,5900.1
7326,Toraja Utara,2022,11311.31,175.6,-1243.34,1528.91,319.35,4019.76,6511.03
7326,Toraja Utara,2023,12307.76,-3.03,-982.56,1681.84,351.65,4244.52,7015.34
7326,Toraja Utara,2024,13257.86,-3.32,-798.83,1690.17,438.67,4340.17,7591.4
7371,Kota Makasar,2021,178332.99,886.97,-19763.04,15419.64,3239.76,94576.6,69151.95
7372,Kota Parepare,2010,2670.53,9.93,-612.56,677.27,13.44,1011.15,1571.31
7372,Kota Parepare,2011,3074.03,11.57,-637.93,727.3,14.59,1179.6,1778.9
7372,Kota Parepare,2012,3501.13,90.59,-760.57,753.88,17.11,1414.62,1985.51
7372,Kota Parepare,2013,3940.54,36.74,-752.29,789.13,19.16,1638.81,2208.98
7372,Kota Parepare,2014,4434.87,-32.33,-734.26,827.64,22.69,1907.61,2443.51
7372,Kota Parepare,2015,5062.24,34.86,-752.14,898.07,23.95,2149.45,2708.05
7372,Kota Parepare,2016,5525.93,14.43,-698.74,902.93,25.11,2341.7,2940.51
7372,Kota Parepare,2017,6092.58,9.12,-677.81,968.49,29.11,2505.05,3258.62
7372,Kota Parepare,2018,6602.36,5.75,-647.47,893.66,34.92,2732.94,3582.56
7372,Kota Parepare,2019,7230.4,3.8,-792.6,981.21,46.36,3067.97,3923.66
7372,Kota Parepare,2020,7323.65,5.75,-760.11,982.74,44.28,3070.09,3980.9
7372,Kota Parepare,2021,7826.24,2.69,-825.35,1127.11,45.96,3258.41,4217.42
7372,Kota Parepare,2022,8697.28,5.95,-631.22,1216.62,52.72,3449.27,4603.93
7372,Kota Parepare,2023,9311.6,5.35,-819.45,1324.17,58.88,3729.22,5013.44
7372,Kota Parepare,2024,9972.18,6.07,-1074.22,1511.74,68.77,4066.36,5393.5
7373,Kota Palopo,2010,2913.05,25.33,-362.08,444.25,38.36,1068.94,1698.25
7373,Kota Palopo,2011,3328.32,16.79,-432.0,516.42,42.39,1275.59,1909.14
7373,Kota Palopo,2012,3690.92,93.71,-560.23,569.23,47.06,1418.22,2122.93
7373,Kota Palopo,2013,4181.23,-43.31,-515.21,631.62,56.63,1654.88,2396.62
7373,Kota Palopo,2014,4748.59,26.29,-692.62,712.24,69.44,1883.74,2749.5
7373,Kota Palopo,2015,5351.28,31.95,-792.95,812.94,76.53,2122.82,3100.01
7373,Kota Palopo,2016,5886.52,26.5,-854.63,840.64,81.8,2403.31,3388.89
7373,Kota Palopo,2017,6514.94,2.58,-836.1,904.29,88.06,2634.29,3721.83
7373,Kota Palopo,2018,7285.14,7.67,-945.88,1083.93,102.48,2920.82,4116.12
7373,Kota Palopo,2019,7942.48,3.18,-994.13,1163.62,131.52,3184.58,4453.72
7373,Kota Palopo,2020,8025.29,2.66,-1002.69,1148.95,123.71,3189.21,4563.45
7373,Kota Palopo,2021,8714.31,3.26,-977.99,1285.41,124.06,3459.52,4820.05
7373,Kota Palopo,2022,9767.89,4.35,-1064.82,1362.57,142.11,3913.04,5410.63
7373,Kota Palopo,2023,10499.83,35.54,-1441.14,1373.85,161.48,4245.63,6124.46
7373,Kota Palopo,2024,11083.92,-98.98,-1203.87,1408.13,198.37,4378.26,6402.0
7401,Buton,2021,3048.27,8.8,-400.39,378.34,57.58,1513.71,2201.85
7402,Muna,2010,3783.7,142.52,-1504.73,736.9,46.74,1613.05,2749.23
7402,Muna,2011,4261.94,-142.3,-1344.19,924.71,51.8,1730.49,3041.43
7402,Muna,2012,4767.7,102.97,-1652.16,973.48,54.32,1813.92,3475.17
7402,Muna,2013,5254.91,76.45,-1808.97,1062.47,56.75,1961.88,3906.33
7402,Muna,2014,4440.05,182.55,-1032.86,889.21,44.13,1524.01,2832.99
7402,Muna,2015,4966.14,127.89,-964.21,976.3,47.04,1699.41,3079.71
7402,Muna,2016,5455.09,52.25,-905.23,1045.12,51.77,1849.74,3361.42
7402,Muna,2017,5920.8,105.59,-1180.28,1140.81,57.91,2082.21,3714.56
